Mod:Item:MetaData, Localized Name
ganyssurface:stick:4, Dark Oak Stick
ganyssurface:eatenCake, Cake
ganyssurface:mutton_raw, Raw Mutton
ganyssurface:mutton_cooked, Cooked Mutton
ganyssurface:prismarineItems:0, Prismarine Shard
ganyssurface:prismarineItems:1, Prismarine Crystals
ganyssurface:door_spruce, Spruce Door
ganyssurface:door_birch, Birch Door
ganyssurface:door_jungle, Jungle Door
ganyssurface:door_acacia, Acacia Door
ganyssurface:door_dark_oak, Dark Oak Door
ganyssurface:beetroot, Beetroot
ganyssurface:beetrootSoup, Beetroot Soup
ganyssurface:beetrootSeeds, Beetroot Seeds
ganyssurface:woodenHelmet, Wooden Helmet
ganyssurface:woodenChestplate, Wooden Chestplate
ganyssurface:woodenLeggings, Wooden Leggings
ganyssurface:woodenBoots, Wooden Boots
ganyssurface:dyedIronHelmet, Iron Helmet
ganyssurface:dyedIronChestplate, Iron Chestplate
ganyssurface:dyedIronLeggings, Iron Leggings
ganyssurface:dyedIronBoots, Iron Boots
ganyssurface:dyedChainHelmet, Chain Helmet
ganyssurface:dyedChainChestplate, Chain Chestplate
ganyssurface:dyedChainLeggings, Chain Leggings
ganyssurface:dyedChainBoots, Chain Boots
advgenerators:IronFrame, Iron Frame
advgenerators:PowerIO, Power IO Module
advgenerators:IronTubing, Iron Tubing
advgenerators:IronWiring, Redstone-Iron Wiring
advgenerators:Controller, Control Circuit
advgenerators:PressureValve, Pressure Valve
advgenerators:AdvancedPressureValve, Advanced Pressure Valve
advgenerators:UpgradeKit, Upgrade Kit
Railcraft:fluid.creosote.bucket, Creosote Bucket
Railcraft:fluid.creosote.bottle, Creosote Bottle
Railcraft:fluid.creosote.can, Creosote Can
Railcraft:fluid.creosote.cell, Creosote Cell
Railcraft:fluid.creosote.wax, Creosote Capsule
Railcraft:fluid.creosote.refactory, Creosote Capsule
Railcraft:fluid.steam.bottle, Steam Bottle
Railcraft:tool.crowbar, Crowbar
Railcraft:tool.crowbar.reinforced, Reinforced Crowbar
Railcraft:tool.magnifying.glass, Magnifying Glass
Railcraft:armor.goggles, Trackman's Goggles
Railcraft:part.circuit:0, Controller Circuit
Railcraft:part.circuit:1, Receiver Circuit
Railcraft:part.circuit:2, Signal Circuit
Railcraft:tool.steel.shears, Steel Shears
Railcraft:tool.steel.sword, Steel Sword
Railcraft:tool.steel.shovel, Steel Shovel
Railcraft:tool.steel.pickaxe, Steel Pickaxe
Railcraft:tool.steel.axe, Steel Axe
Railcraft:tool.steel.hoe, Steel Hoe
Railcraft:armor.steel.helmet, Steel Helmet
Railcraft:armor.steel.plate, Steel Chestplate
Railcraft:armor.steel.legs, Steel Leggings
Railcraft:armor.steel.boots, Steel Boots
Railcraft:armor.overalls, Engineer's Overalls
Railcraft:nugget:0, Iron Nugget
Railcraft:nugget:1, Steel Nugget
Railcraft:nugget:2, Copper Nugget
Railcraft:nugget:3, Tin Nugget
Railcraft:nugget:4, Lead Nugget
Railcraft:ingot:0, Steel Ingot
Railcraft:ingot:1, Copper Ingot
Railcraft:ingot:2, Tin Ingot
Railcraft:ingot:3, Lead Ingot
Railcraft:part.railbed:0, Wooden Railbed
Railcraft:part.railbed:1, Stone Railbed
Railcraft:part.tie:0, Wooden Tie
Railcraft:part.tie:1, Stone Tie
Railcraft:part.rebar, Rebar
Railcraft:part.rail:0, Standard Rail
Railcraft:part.rail:1, Advanced Rail
Railcraft:part.rail:2, Wooden Rail
Railcraft:part.rail:3, H.S. Rail
Railcraft:part.rail:4, Reinforced Rail
Railcraft:part.rail:5, Electric Rail
Railcraft:fuel.coke, Coal Coke
Railcraft:part.plate:0, Iron Plate
Railcraft:part.plate:1, Steel Plate
Railcraft:part.plate:2, Tin Plate
Railcraft:part.plate:3, Copper Plate
Railcraft:part.plate:4, Lead Plate
Railcraft:dust:0, Obsidian Dust
Railcraft:dust:1, Sulfur
Railcraft:dust:2, Saltpeter
Railcraft:dust:3, Charcoal Dust
Railcraft:part.gear:0, Gold-Plate Gear
Railcraft:part.gear:1, Iron Gear
Railcraft:part.gear:2, Steel Gear
Railcraft:part.gear:3, Tin Gear Bushing
Railcraft:cart.tnt.wood:0, Wooden TNT Cart
Railcraft:cart.work:0, Work Cart
Railcraft:tool.surveyor:0, Signal Block Surveyor
Railcraft:tool.signal.tuner:0, Signal Tuner
Railcraft:tool.signal.label, Signal Label
Railcraft:part.signal.lamp, Signal Lamp
Railcraft:part.bleached.clay, Bleached Clay
Railcraft:cart.bore:0, Tunnel Bore
Railcraft:borehead.diamond, Diamond Bore Head
Railcraft:borehead.steel, Steel Bore Head
Railcraft:borehead.iron, Iron Bore Head
Railcraft:cart.track.relayer:0, Track Relayer Cart
Railcraft:cart.undercutter:0, Undercutter Cart
Railcraft:cart.track.layer:0, Track Layer Cart
Railcraft:cart.track.remover:0, Track Remover Cart
Railcraft:tool.notepad, Trackman's Notepad
Railcraft:cart.tank:0, Tank Cart
Railcraft:cart.cargo:0, Cargo Cart
Railcraft:upgrade.lapotron, item.railcraft.upgrade.lapotron.name
Railcraft:cart.energy.batbox:0, Batbox Cart
Railcraft:cart.energy.mfe:0, MFE Cart
Railcraft:cart.energy.cesu:0, CESU Cart
Railcraft:cart.anchor:0, Anchor Cart
Railcraft:cart.anchor.personal:0, Personal Anchor Cart
Railcraft:cart.anchor.admin:0, Admin Anchor Cart
Railcraft:cart.pumpkin:0, Pumpkin Cart
Railcraft:cart.gift:0, Gift Cart
Railcraft:tool.whistle.tuner, Whistle Tuner
Railcraft:routing.table, Routing Table
Railcraft:routing.ticket.gold, Golden Railway Ticket
Railcraft:routing.ticket, Railway Ticket
Railcraft:emblem, Emblem
Railcraft:firestone.raw, Raw Firestone
Railcraft:firestone.cut, Cut Firestone
Railcraft:firestone.refined, Refined Firestone
Railcraft:firestone.cracked, Cracked Firestone
Railcraft:tool.electric.meter, Electric Meter
Railcraft:part.turbine.rotor, Turbine Rotor
Railcraft:part.turbine.disk, Turbine Disk
Railcraft:part.turbine.blade, Turbine Blade
Railcraft:cart.redstone.flux:0, Redstone Flux Cart
ImmersiveEngineering:metal:0, Copper Ingot
ImmersiveEngineering:metal:1, Aluminium Ingot
ImmersiveEngineering:metal:2, Lead Ingot
ImmersiveEngineering:metal:3, Silver Ingot
ImmersiveEngineering:metal:4, Nickel Ingot
ImmersiveEngineering:metal:5, Constantan Ingot
ImmersiveEngineering:metal:6, Electrum Ingot
ImmersiveEngineering:metal:7, Steel Ingot
ImmersiveEngineering:metal:8, Iron Grit
ImmersiveEngineering:metal:9, Gold Grit
ImmersiveEngineering:metal:10, Copper Grit
ImmersiveEngineering:metal:11, Aluminium Grit
ImmersiveEngineering:metal:12, Lead Grit
ImmersiveEngineering:metal:13, Silver Grit
ImmersiveEngineering:metal:14, Nickel Grit
ImmersiveEngineering:metal:15, Constantan Grit
ImmersiveEngineering:metal:16, Electrum Grit
ImmersiveEngineering:metal:17, Coke Dust
ImmersiveEngineering:metal:18, Quartz Dust
ImmersiveEngineering:metal:19, HOP Graphite Dust
ImmersiveEngineering:metal:20, HOP Graphite Ingot
ImmersiveEngineering:metal:21, Iron Nugget
ImmersiveEngineering:metal:22, Copper Nugget
ImmersiveEngineering:metal:23, Aluminium Nugget
ImmersiveEngineering:metal:24, Lead Nugget
ImmersiveEngineering:metal:25, Silver Nugget
ImmersiveEngineering:metal:26, Nickel Nugget
ImmersiveEngineering:metal:27, Constantan Nugget
ImmersiveEngineering:metal:28, Electrum Nugget
ImmersiveEngineering:metal:29, Steel Nugget
ImmersiveEngineering:metal:30, Iron Plate
ImmersiveEngineering:metal:32, Aluminium Plate
ImmersiveEngineering:metal:33, Lead Plate
ImmersiveEngineering:metal:36, Constantan Plate
ImmersiveEngineering:metal:38, Steel Plate
ImmersiveEngineering:material:0, Treated Stick
ImmersiveEngineering:material:1, Waterwheel Segment
ImmersiveEngineering:material:2, Windmill Blade
ImmersiveEngineering:material:3, Industrial Hemp Fiber
ImmersiveEngineering:material:4, Tough Fabric
ImmersiveEngineering:material:5, Improved Windmill Blade
ImmersiveEngineering:material:6, Coal Coke
ImmersiveEngineering:material:7, Revolver Barrel
ImmersiveEngineering:material:8, Revolver Drum
ImmersiveEngineering:material:9, Wooden Grip
ImmersiveEngineering:material:10, Revolver Hammer
ImmersiveEngineering:material:11, Iron Mechanical Component
ImmersiveEngineering:material:12, Steel Mechanical Component
ImmersiveEngineering:material:13, Slag
ImmersiveEngineering:material:14, Iron Rod
ImmersiveEngineering:material:15, Steel Rod
ImmersiveEngineering:material:16, Aluminium Rod
ImmersiveEngineering:seed:0, Industrial Hemp Seeds
ImmersiveEngineering:coil:0, LV Wire Coil
ImmersiveEngineering:coil:1, MV Wire Coil
ImmersiveEngineering:coil:2, HV Wire Coil
ImmersiveEngineering:coil:3, Hemp Rope Coil
ImmersiveEngineering:coil:4, Steel Cable Coil
ImmersiveEngineering:tool:0, Engineer's Hammer
ImmersiveEngineering:tool:1, Engineer's Wire Cutters
ImmersiveEngineering:tool:2, Engineer's Voltmeter
ImmersiveEngineering:tool:3, Engineer's Manual
ImmersiveEngineering:toolbox, Engineer's Toolbox
ImmersiveEngineering:revolver:0, Revolver
ImmersiveEngineering:revolver:1, Revolver Speedloader
ImmersiveEngineering:bullet:0, Empty Casing
ImmersiveEngineering:bullet:1, Empty Shell
ImmersiveEngineering:bullet:2, Casull Cartridge
ImmersiveEngineering:bullet:3, Armor-Piercing Cartridge
ImmersiveEngineering:bullet:4, Buckshot Cartridge
ImmersiveEngineering:bullet:5, High-Explosive Cartridge
ImmersiveEngineering:bullet:6, Dragon's Breath Cartridge
ImmersiveEngineering:bullet:9, Silver Cartridge
ImmersiveEngineering:bullet:10, Phial Cartridge
ImmersiveEngineering:fluidContainers:0, Bottle of Creosote Oil
ImmersiveEngineering:fluidContainers:1, Bucket of Creosote Oil
ImmersiveEngineering:fluidContainers:2, Bottle of Plant Oil
ImmersiveEngineering:fluidContainers:3, Bucket of Plant Oil
ImmersiveEngineering:fluidContainers:4, Bottle of Ethanol
ImmersiveEngineering:fluidContainers:5, Bucket of Ethanol
ImmersiveEngineering:fluidContainers:6, Bottle of Biodiesel
ImmersiveEngineering:fluidContainers:7, Bucket of Biodiesel
ImmersiveEngineering:drill:0, Mining Drill
ImmersiveEngineering:drillhead:0, Steel Drill Head
ImmersiveEngineering:drillhead:1, Iron Drill Head
ImmersiveEngineering:toolupgrade:0, Pressurized Air Tank
ImmersiveEngineering:toolupgrade:1, Advanced Lubrication System
ImmersiveEngineering:toolupgrade:2, Additional Augers
ImmersiveEngineering:toolupgrade:3, Large Tank
ImmersiveEngineering:toolupgrade:4, Bayonet
ImmersiveEngineering:toolupgrade:5, Extended Magazine
ImmersiveEngineering:toolupgrade:6, Amplifier Electron Tubes
ImmersiveEngineering:toolupgrade:7, Focused Nozzle
ImmersiveEngineering:toolupgrade:8, Precision Scope
ImmersiveEngineering:toolupgrade:9, Additional Capacitors
ImmersiveEngineering:skyhook, Engineer's Skyhook
ImmersiveEngineering:blueprint, Engineer's Blueprint
ImmersiveEngineering:graphiteElectrode, Graphite Electrode
ImmersiveEngineering:shader, Shader
ImmersiveEngineering:shaderBag, Shader Grabbag
ImmersiveEngineering:jerrycan, Jerrycan
ImmersiveEngineering:chemthrower, Chemical Thrower
ImmersiveEngineering:railgun, Railgun
ImmersiveEngineering:mold:0, Metal Press Mold: Plate
ImmersiveEngineering:mold:2, Metal Press Mold: Rod
IndustrialExpansion:Test, Test
IndustrialExpansion:CoalBall, Coal Ball
IndustrialExpansion:BurnedCoalBall, Burned Coal Ball
IndustrialExpansion:CoalChunk, Coal Chunk
IndustrialExpansion:MultiTool, MultiTool
IndustrialExpansion:MultiToolBase, MultiTool (Empty)
IndustrialExpansion:MultiToolBase2, MultiTool (25%)
IndustrialExpansion:MultiToolBase3, MultiTool (50%)
IndustrialExpansion:MultiToolBase4, MultiTool (75%)
IndustrialExpansion:armor.helmetQuantum, Quantum Helmet
IndustrialExpansion:armor.plateQuantum, Quantum Chestplate
IndustrialExpansion:armor.legsQuantum, Quantum Leggings
IndustrialExpansion:armor.bootsQuantum, Quantum Boots
IndustrialExpansion:Iridium, Iridium
ironbackpacks:basicBackpack, Basic Backpack
ironbackpacks:ironBackpack, Iron Backpack
ironbackpacks:goldBackpack, Gold Backpack
ironbackpacks:diamondBackpack, Diamond Backpack
ironbackpacks:buttonUpgrade, Button Upgrade
ironbackpacks:nestingUpgrade, Nesting Upgrade
ironbackpacks:damageBarUpgrade, Damage Bar Upgrade
ironbackpacks:filterBasicUpgrade, Basic Filter Upgrade
ironbackpacks:hopperUpgrade, Restocking Upgrade
ironbackpacks:condenserUpgrade, Crafting Upgrade
ironbackpacks:condenserSmallUpgrade, Small Crafting Upgrade
ironbackpacks:condenserTinyUpgrade, Tiny Crafting Upgrade
ironbackpacks:keepOnDeathUpgrade, Eternity Upgrade
ironbackpacks:filterModSpecificUpgrade, Mod Specific Filter Upgrade
ironbackpacks:additionalUpgradeSlotsUpgrade, Additional Upgrade Points Upgrade
ironbackpacks:filterFuzzyUpgrade, Fuzzy Filter Upgrade
ironbackpacks:filterOreDictUpgrade, Ore Dictionary Filter Upgrade
ironbackpacks:quickDepositUpgrade, Quick Deposit Upgrade
ironbackpacks:quickDepositPreciseUpgrade, Precise Quick Deposit Upgrade
ironbackpacks:filterAdvancedUpgrade, Advanced Filter Upgrade
ironbackpacks:nestingAdvancedUpgrade, Advanced Nesting Upgrade
ironbackpacks:depthUpgrade, Depth Upgrade
ironbackpacks:filterMiningUpgrade, Mining Filter Upgrade
ironbackpacks:filterVoidUpgrade, Void Filter Upgrade
ironbackpacks:nest, Nest
ironbackpacks:upgradeCore, Upgrade Core
ironbackpacks:jeweledFeather, Golden Feather
ironbackpacks:treatedLeather, Treated Leather
IronChest:ironGoldUpgrade, Iron to Gold Chest Upgrade
IronChest:goldDiamondUpgrade, Gold to Diamond Chest Upgrade
IronChest:copperSilverUpgrade, Copper to Silver Chest Upgrade
IronChest:silverGoldUpgrade, Silver to Gold Chest Upgrade
IronChest:copperIronUpgrade, Copper to Iron Chest Upgrade
IronChest:diamondCrystalUpgrade, Diamond to Crystal Chest Upgrade
IronChest:woodIronUpgrade, Wood to Iron Chest Upgrade
IronChest:woodCopperUpgrade, Wood to Copper Chest Upgrade
IronChest:diamondObsidianUpgrade, Diamond to Obsidian Chest Upgrade
ironchestminecarts:minecart_chest_copper, Minecart with Copper Chest
ironchestminecarts:minecart_chest_diamond, Minecart with Diamond Chest
ironchestminecarts:minecart_chest_obsidian, Minecart with Obsidian Chest
ironchestminecarts:minecart_chest_silver, Minecart with Silver Chest
ironchestminecarts:minecart_chest_iron, Minecart with Iron Chest
ironchestminecarts:minecart_chest_crystal, Minecart with Crystal Chest
ironchestminecarts:minecart_chest_dirtchest9000, Minecart with DirtChest9000
ironchestminecarts:minecart_chest_gold, Minecart with Gold Chest
malisisdoors:item.door_acacia, Acacia Door
malisisdoors:item.door_birch, Birch Door
malisisdoors:item.door_dark_oak, Dark Oak Door
malisisdoors:item.door_jungle, Jungle Door
malisisdoors:item.door_spruce, Spruce Door
malisisdoors:item.wood_sliding_door, Wooden Glass Door
malisisdoors:item.iron_sliding_door, Iron Glass Door
malisisdoors:item.jail_door, Jail Door
malisisdoors:item.laboratory_door, Laboratory Door
malisisdoors:item.factory_door, Factory Door
malisisdoors:item.shoji_door, Shoji Door
malisisdoors:item.curtain_black, Black Curtain
malisisdoors:item.curtain_red, Red Curtain
malisisdoors:item.curtain_green, Green Curtain
malisisdoors:item.curtain_brown, Brown Curtain
malisisdoors:item.curtain_blue, Blue Curtain
malisisdoors:item.curtain_purple, Purple Curtain
malisisdoors:item.curtain_cyan, Cyan Curtain
malisisdoors:item.curtain_silver, SilverCurtain
malisisdoors:item.curtain_gray, Gray Curtain
malisisdoors:item.curtain_pink, Pink Curtain
malisisdoors:item.curtain_lime, Lime Curtain
malisisdoors:item.curtain_yellow, Yellow Curtain
malisisdoors:item.curtain_light_blue, Light Blue Curtain
malisisdoors:item.curtain_magenta, Magenta Curtain
malisisdoors:item.curtain_orange, Orange Curtain
malisisdoors:item.curtain_white, White Curtain
malisisdoors:item.saloon, Saloon Door
malisisdoors:item.custom_door, Custom Door
malisisdoors:item.rustyHandle, Rusty Handle
malisisdoors:item.forcefieldItem, Forcefield Controller
Mantle:mantleBook:0, Mantle:item.mantle.manual.beginner.name
Mantle:mantleBook:1, Mantle:item.mantle.manual.toolstation.name
Mantle:mantleBook:2, Mantle:item.mantle.manual.smeltery.name
Mantle:mantleBook:3, Mantle:item.mantle.manual.diary.name
TConstruct:goldHead:0, Golden Head
TConstruct:strangeFood:0, Gelatinous Slime
TConstruct:strangeFood:1, Coagulated Blood
TConstruct:strangeFood:2, Bacon
TConstruct:oreBerries:0, Iron Oreberry
TConstruct:oreBerries:1, Gold Oreberry
TConstruct:oreBerries:2, Copper Oreberry
TConstruct:oreBerries:3, Tin Oreberry
TConstruct:oreBerries:4, Aluminum Oreberry
TConstruct:oreBerries:5, Concentrated Essence Berry
TConstruct:titleIcon:0, Spawn Blue Slime
TConstruct:titleIcon:1, Spawn King Slime
TConstruct:blankPattern:0, Blank Pattern
TConstruct:blankPattern:1, Blank Cast
TConstruct:blankPattern:2, Blank Cast
TConstruct:materials:0, Paper Stack
TConstruct:materials:1, Slime Crystal
TConstruct:materials:2, Seared Brick
TConstruct:materials:3, Cobalt Ingot
TConstruct:materials:4, Ardite Ingot
TConstruct:materials:5, Manyullyn Ingot
TConstruct:materials:6, Ball of Moss
TConstruct:materials:7, Lava Crystal
TConstruct:materials:8, Necrotic Bone
TConstruct:materials:9, Copper Ingot
TConstruct:materials:10, Tin Ingot
TConstruct:materials:11, Aluminum Ingot
TConstruct:materials:12, Raw Aluminum
TConstruct:materials:13, Bronze Ingot
TConstruct:materials:14, Aluminum Brass Ingot
TConstruct:materials:15, Alumite Ingot
TConstruct:materials:16, Steel Ingot
TConstruct:materials:17, Slime Crystal
TConstruct:materials:18, Obsidian Ingot
TConstruct:materials:19, Iron Nugget
TConstruct:materials:20, Copper Nugget
TConstruct:materials:21, Tin Nugget
TConstruct:materials:22, Aluminum Nugget
TConstruct:materials:24, Aluminum Brass Nugget
TConstruct:materials:25, Silky Cloth
TConstruct:materials:26, Silky Jewel
TConstruct:materials:27, Obsidian Nugget
TConstruct:materials:28, Cobalt Nugget
TConstruct:materials:29, Ardite Nugget
TConstruct:materials:30, Manyullyn Nugget
TConstruct:materials:31, Bronze Nugget
TConstruct:materials:32, Alumite Nugget
TConstruct:materials:33, Steel Nugget
TConstruct:materials:34, Pig Iron Ingot
TConstruct:materials:35, Pig Iron Platter
TConstruct:materials:36, Ball of Glue
TConstruct:materials:37, Seared Brick
TConstruct:materials:38, Ardite Dust
TConstruct:materials:39, Cobalt Dust
TConstruct:materials:40, Aluminum Dust
TConstruct:materials:41, Manyullyn Dust
TConstruct:materials:42, Aluminum Brass Dust
TConstruct:woodPattern:1, Tool Rod Pattern
TConstruct:woodPattern:2, Pickaxe Head Pattern
TConstruct:woodPattern:3, Shovel Head Pattern
TConstruct:woodPattern:4, Axe Head Pattern
TConstruct:woodPattern:5, Sword Blade Pattern
TConstruct:woodPattern:6, Wide Guard Pattern
TConstruct:woodPattern:7, Hand Guard Pattern
TConstruct:woodPattern:8, Crossbar Pattern
TConstruct:woodPattern:9, Tool Binding Pattern
TConstruct:woodPattern:10, Pan Pattern
TConstruct:woodPattern:11, Wide Board Pattern
TConstruct:woodPattern:12, Knife Blade Pattern
TConstruct:woodPattern:13, Chisel Head Pattern
TConstruct:woodPattern:14, Tough Rod Pattern
TConstruct:woodPattern:15, Tough Binding Pattern
TConstruct:woodPattern:16, Large Plate Pattern
TConstruct:woodPattern:17, Broadaxe Head Pattern
TConstruct:woodPattern:18, Scythe Head Pattern
TConstruct:woodPattern:19, Excavator Head Pattern
TConstruct:woodPattern:20, Large Blade Pattern
TConstruct:woodPattern:21, Hammer Head Pattern
TConstruct:woodPattern:22, Full Guard Pattern
TConstruct:woodPattern:23, Bowstring Pattern
TConstruct:woodPattern:24, Fletching Pattern
TConstruct:woodPattern:25, Arrowhead Pattern
TConstruct:manualBook:0, Materials and You: Volume 1
TConstruct:manualBook:1, Materials and You: Volume 2
TConstruct:manualBook:2, Mighty Smelting
TConstruct:manualBook:3, Diary of a Tinker
TConstruct:manualBook:4, Tinkers' Weaponry
TConstruct:pickaxe, Pickaxe
TConstruct:shovel, Shovel
TConstruct:hatchet, Hatchet
TConstruct:broadsword, Broadsword
TConstruct:longsword, Longsword
TConstruct:rapier, Rapier
TConstruct:dagger, Dagger
TConstruct:cutlass, Cutlass
TConstruct:frypan, Frying Pan
TConstruct:battlesign, Battlesign
TConstruct:mattock, Mattock
TConstruct:chisel, Chisel
TConstruct:lumberaxe, Lumber Axe
TConstruct:cleaver, Cleaver
TConstruct:scythe, Scythe
TConstruct:excavator, Excavator
TConstruct:hammer, Hammer
TConstruct:battleaxe, Battleaxe
TConstruct:potionLauncher, Potion Launcher
TConstruct:toolRod:0, Wooden Tool Rod
TConstruct:toolRod:1, Stone Tool Rod
TConstruct:toolRod:2, Iron Tool Rod
TConstruct:toolRod:3, Flint Tool Rod
TConstruct:toolRod:4, Cactus Tool Rod
TConstruct:toolRod:5, Bone Tool Rod
TConstruct:toolRod:6, Obsidian Tool Rod
TConstruct:toolRod:7, Netherrack Tool Rod
TConstruct:toolRod:8, Slime Tool Rod
TConstruct:toolRod:9, Paper Tool Rod
TConstruct:toolRod:10, Cobalt Tool Rod
TConstruct:toolRod:11, Ardite Tool Rod
TConstruct:toolRod:12, Manyullyn Tool Rod
TConstruct:toolRod:13, Copper Tool Rod
TConstruct:toolRod:14, Bronze Tool Rod
TConstruct:toolRod:15, Alumite Tool Rod
TConstruct:toolRod:16, Steel Tool Rod
TConstruct:toolRod:17, Slime Tool Rod
TConstruct:toolRod:18, Pig Iron Tool Rod
TConstruct:toolShard:1, Stone Shard
TConstruct:toolShard:3, Flint Shard
TConstruct:toolShard:4, Cactus Shard
TConstruct:toolShard:6, Obsidian Shard
TConstruct:toolShard:7, Netherrack Shard
TConstruct:toolShard:8, Slime Shard
TConstruct:toolShard:17, Slime Shard
TConstruct:pickaxeHead:0, Wooden Pickaxe Head
TConstruct:pickaxeHead:1, Stone Pickaxe Head
TConstruct:pickaxeHead:2, Iron Pickaxe Head
TConstruct:pickaxeHead:3, Flint Pickaxe Head
TConstruct:pickaxeHead:4, Cactus Pickaxe Head
TConstruct:pickaxeHead:5, Bone Pickaxe Head
TConstruct:pickaxeHead:6, Obsidian Pickaxe Head
TConstruct:pickaxeHead:7, Netherrack Pickaxe Head
TConstruct:pickaxeHead:8, Slime Pickaxe Head
TConstruct:pickaxeHead:9, Paper Pickaxe Head
TConstruct:pickaxeHead:10, Cobalt Pickaxe Head
TConstruct:pickaxeHead:11, Ardite Pickaxe Head
TConstruct:pickaxeHead:12, Manyullyn Pickaxe Head
TConstruct:pickaxeHead:13, Copper Pickaxe Head
TConstruct:pickaxeHead:14, Bronze Pickaxe Head
TConstruct:pickaxeHead:15, Alumite Pickaxe Head
TConstruct:pickaxeHead:16, Steel Pickaxe Head
TConstruct:pickaxeHead:17, Slime Pickaxe Head
TConstruct:pickaxeHead:18, Pig Iron Pickaxe Head
TConstruct:shovelHead:0, Wooden Shovel Head
TConstruct:shovelHead:1, Stone Shovel Head
TConstruct:shovelHead:2, Iron Shovel Head
TConstruct:shovelHead:3, Flint Shovel Head
TConstruct:shovelHead:4, Cactus Shovel Head
TConstruct:shovelHead:5, Bone Shovel Head
TConstruct:shovelHead:6, Obsidian Shovel Head
TConstruct:shovelHead:7, Netherrack Shovel Head
TConstruct:shovelHead:8, Slime Shovel Head
TConstruct:shovelHead:9, Paper Shovel Head
TConstruct:shovelHead:10, Cobalt Shovel Head
TConstruct:shovelHead:11, Ardite Shovel Head
TConstruct:shovelHead:12, Manyullyn Shovel Head
TConstruct:shovelHead:13, Copper Shovel Head
TConstruct:shovelHead:14, Bronze Shovel Head
TConstruct:shovelHead:15, Alumite Shovel Head
TConstruct:shovelHead:16, Steel Shovel Head
TConstruct:shovelHead:17, Slime Shovel Head
TConstruct:shovelHead:18, Pig Iron Shovel Head
TConstruct:hatchetHead:0, Wooden Axe Head
TConstruct:hatchetHead:1, Stone Axe Head
TConstruct:hatchetHead:2, Iron Axe Head
TConstruct:hatchetHead:3, Flint Axe Head
TConstruct:hatchetHead:4, Cactus Axe Head
TConstruct:hatchetHead:5, Bone Axe Head
TConstruct:hatchetHead:6, Obsidian Axe Head
TConstruct:hatchetHead:7, Netherrack Axe Head
TConstruct:hatchetHead:8, Slime Axe Head
TConstruct:hatchetHead:9, Paper Axe Head
TConstruct:hatchetHead:10, Cobalt Axe Head
TConstruct:hatchetHead:11, Ardite Axe Head
TConstruct:hatchetHead:12, Manyullyn Axe Head
TConstruct:hatchetHead:13, Copper Axe Head
TConstruct:hatchetHead:14, Bronze Axe Head
TConstruct:hatchetHead:15, Alumite Axe Head
TConstruct:hatchetHead:16, Steel Axe Head
TConstruct:hatchetHead:17, Slime Axe Head
TConstruct:hatchetHead:18, Pig Iron Axe Head
TConstruct:binding:0, Wooden Binding
TConstruct:binding:1, Stone Binding
TConstruct:binding:2, Iron Binding
TConstruct:binding:3, Flint Binding
TConstruct:binding:4, Cactus Binding
TConstruct:binding:5, Bone Binding
TConstruct:binding:6, Obsidian Binding
TConstruct:binding:7, Netherrack Binding
TConstruct:binding:8, Slime Binding
TConstruct:binding:9, Paper Binding
TConstruct:binding:10, Cobalt Binding
TConstruct:binding:11, Ardite Binding
TConstruct:binding:12, Manyullyn Binding
TConstruct:binding:13, Copper Binding
TConstruct:binding:14, Bronze Binding
TConstruct:binding:15, Alumite Binding
TConstruct:binding:16, Steel Binding
TConstruct:binding:17, Slime Binding
TConstruct:binding:18, Pig Iron Binding
TConstruct:toughBinding:0, Wooden Tough Binding
TConstruct:toughBinding:1, Stone Tough Binding
TConstruct:toughBinding:2, Iron Tough Binding
TConstruct:toughBinding:3, Flint Tough Binding
TConstruct:toughBinding:4, Cactus Tough Binding
TConstruct:toughBinding:5, Bone Tough Binding
TConstruct:toughBinding:6, Obsidian Tough Binding
TConstruct:toughBinding:7, Netherrack Tough Binding
TConstruct:toughBinding:8, Slime Tough Binding
TConstruct:toughBinding:9, Paper Tough Binding
TConstruct:toughBinding:10, Cobalt Tough Binding
TConstruct:toughBinding:11, Ardite Tough Binding
TConstruct:toughBinding:12, Manyullyn Tough Binding
TConstruct:toughBinding:13, Copper Tough Binding
TConstruct:toughBinding:14, Bronze Tough Binding
TConstruct:toughBinding:15, Alumite Tough Binding
TConstruct:toughBinding:16, Steel Tough Binding
TConstruct:toughBinding:17, Slime Tough Binding
TConstruct:toughBinding:18, Pig Iron Tough Binding
TConstruct:toughRod:0, Wooden Tough Rod
TConstruct:toughRod:1, Stone Tough Rod
TConstruct:toughRod:2, Iron Tough Rod
TConstruct:toughRod:3, Flint Tough Rod
TConstruct:toughRod:4, Cactus Tough Rod
TConstruct:toughRod:5, Bone Tough Rod
TConstruct:toughRod:6, Obsidian Tough Rod
TConstruct:toughRod:7, Netherrack Tough Rod
TConstruct:toughRod:8, Slime Tough Rod
TConstruct:toughRod:9, Paper Tough Rod
TConstruct:toughRod:10, Cobalt Tough Rod
TConstruct:toughRod:11, Ardite Tough Rod
TConstruct:toughRod:12, Manyullyn Tough Rod
TConstruct:toughRod:13, Copper Tough Rod
TConstruct:toughRod:14, Bronze Tough Rod
TConstruct:toughRod:15, Alumite Tough Rod
TConstruct:toughRod:16, Steel Tough Rod
TConstruct:toughRod:17, Slime Tough Rod
